frame,video_time_s,object,source,confidence,distance_m,closing_speed_mps,ttc_s,lane_overlap,in_lane,risk,action,incident_image
598,19.942,truck,yolo11n,0.5664,11.31,5.355,2.112,0.446,True,WARNING,SLOW DOWN AND INCREASE FOLLOWING DISTANCE,
598,19.942,car,yolo11n,0.5659,16.95,1.431,11.843,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
598,19.942,car,yolo11n,0.5566,41.01,13.087,3.134,0.654,True,CAUTION,CAUTION - car IN VEHICLE LANE,
598,19.942,truck,yolo11n,0.385,19.66,0.0,,0.0,False,SAFE,truck OUTSIDE VEHICLE LANE,
600,20.008,car,yolo11n,0.7799,20.05,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
600,20.008,car,yolo11n,0.5635,40.02,12.445,3.216,0.839,True,CAUTION,CAUTION - car IN VEHICLE LANE,
600,20.008,truck,yolo11n,0.5489,11.0,4.841,2.272,0.432,True,WARNING,SLOW DOWN AND INCREASE FOLLOWING DISTANCE,
600,20.008,truck,yolo11n,0.4727,19.66,0.0,,0.0,False,SAFE,truck OUTSIDE VEHICLE LANE,
600,20.008,car,yolo11n,0.4525,16.98,1.274,13.323,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
600,20.008,car,yolo11n,0.3182,43.47,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
602,20.075,car,yolo11n,0.7209,20.51,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
602,20.075,car,yolo11n,0.6291,17.0,1.362,12.482,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
602,20.075,car,yolo11n,0.5425,14.4,3.882,3.71,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
602,20.075,car,yolo11n,0.5416,39.38,12.038,3.271,0.957,True,CAUTION,CAUTION - car IN VEHICLE LANE,
602,20.075,bus,yolo11n,0.5183,10.23,0.0,,0.405,True,CAUTION,CAUTION - bus IN VEHICLE LANE,
602,20.075,truck,yolo11n,0.4709,17.5,0.0,,0.0,False,SAFE,truck OUTSIDE VEHICLE LANE,
602,20.075,car,yolo11n,0.4694,44.59,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
604,20.142,car,yolo11n,0.7757,20.93,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
604,20.142,truck,yolo11n,0.5774,10.63,4.198,2.532,0.41,True,WARNING,SLOW DOWN AND INCREASE FOLLOWING DISTANCE,
604,20.142,car,yolo11n,0.5525,14.37,3.132,4.588,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
604,20.142,car,yolo11n,0.5442,45.32,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
604,20.142,car,yolo11n,0.4884,38.96,10.688,3.645,1.0,True,CAUTION,CAUTION - car IN VEHICLE LANE,
604,20.142,car,yolo11n,0.4172,17.09,1.1,15.543,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
604,20.142,truck,yolo11n,0.3767,17.82,0.0,,0.0,False,SAFE,truck OUTSIDE VEHICLE LANE,
606,20.208,car,yolo11n,0.7785,21.48,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
606,20.208,truck,yolo11n,0.6817,10.29,4.198,2.451,0.391,True,WARNING,SLOW DOWN AND INCREASE FOLLOWING DISTANCE,
606,20.208,car,yolo11n,0.5703,17.23,0.825,20.894,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
606,20.208,car,yolo11n,0.5277,45.21,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
606,20.208,car,yolo11n,0.4464,39.55,7.968,4.964,1.0,True,CAUTION,CAUTION - car IN VEHICLE LANE,
608,20.275,car,yolo11n,0.7307,21.7,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
608,20.275,truck,yolo11n,0.7091,9.95,4.311,2.308,0.381,True,WARNING,SLOW DOWN AND INCREASE FOLLOWING DISTANCE,
608,20.275,car,yolo11n,0.5779,39.49,7.133,5.536,1.0,True,SAFE,car AT SAFE DISTANCE,
608,20.275,car,yolo11n,0.4771,44.08,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
608,20.275,car,yolo11n,0.415,17.41,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
608,20.275,car,yolo11n,0.4147,15.38,0.645,23.855,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
610,20.342,car,yolo11n,0.7454,21.71,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
610,20.342,car,yolo11n,0.7312,17.0,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
610,20.342,bus,yolo11n,0.5494,9.82,0.0,,0.379,True,CAUTION,CAUTION - bus IN VEHICLE LANE,
610,20.342,car,yolo11n,0.4744,39.45,6.619,5.96,1.0,True,SAFE,car AT SAFE DISTANCE,
610,20.342,car,yolo11n,0.4501,42.88,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
610,20.342,car,yolo11n,0.336,17.44,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
612,20.409,car,yolo11n,0.736,21.98,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
612,20.409,bus,yolo11n,0.5152,9.46,2.309,4.097,0.368,True,CAUTION,CAUTION - bus IN VEHICLE LANE,
612,20.409,car,yolo11n,0.5049,17.55,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
612,20.409,truck,yolo11n,0.4587,8.71,0.0,,0.36,True,CAUTION,CAUTION - truck IN VEHICLE LANE,
612,20.409,car,yolo11n,0.4434,39.43,3.384,11.651,1.0,True,SAFE,car AT SAFE DISTANCE,
614,20.475,car,yolo11n,0.7155,22.31,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
614,20.475,truck,yolo11n,0.687,9.41,3.838,2.452,0.36,True,WARNING,SLOW DOWN AND INCREASE FOLLOWING DISTANCE,
614,20.475,car,yolo11n,0.5898,38.6,3.042,12.691,1.0,True,SAFE,car AT SAFE DISTANCE,
614,20.475,car,yolo11n,0.3687,17.53,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
616,20.542,bus,yolo11n,0.7466,9.0,2.635,3.416,0.348,True,CAUTION,CAUTION - bus IN VEHICLE LANE,
616,20.542,car,yolo11n,0.7411,22.24,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
616,20.542,car,yolo11n,0.5462,17.28,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
616,20.542,car,yolo11n,0.4766,38.06,2.827,13.461,1.0,True,SAFE,car AT SAFE DISTANCE,
616,20.542,car,yolo11n,0.3959,39.48,4.321,9.137,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
618,20.609,bus,yolo11n,0.7596,8.58,3.092,2.774,0.339,True,WARNING,SLOW DOWN AND INCREASE FOLLOWING DISTANCE,/Users/witchjenjen/Documents/GitHub/AIproject/output/incidents/road_video_2.mp4_f618_WARNING_bus.jpg
618,20.609,car,yolo11n,0.7433,22.06,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
618,20.609,car,yolo11n,0.6733,17.11,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
618,20.609,car,yolo11n,0.4059,38.1,1.842,20.683,1.0,True,SAFE,car AT SAFE DISTANCE,
618,20.609,car,yolo11n,0.354,31.62,1.539,20.541,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
620,20.675,car,yolo11n,0.816,22.21,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
620,20.675,bus,yolo11n,0.7218,7.54,0.0,,0.322,True,CAUTION,CAUTION - bus IN VEHICLE LANE,
620,20.675,car,yolo11n,0.6781,17.0,0.493,34.507,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
620,20.675,car,yolo11n,0.5592,37.37,4.669,8.003,1.0,True,SAFE,car AT SAFE DISTANCE,
620,20.675,car,yolo11n,0.4681,30.81,2.202,13.991,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
620,20.675,car,yolo11n,0.3221,37.58,8.831,4.255,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
622,20.742,car,yolo11n,0.8363,22.6,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
622,20.742,bus,yolo11n,0.6517,7.48,0.0,,0.318,True,CAUTION,CAUTION - bus IN VEHICLE LANE,
622,20.742,car,yolo11n,0.5483,16.85,1.199,14.048,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
622,20.742,car,yolo11n,0.4629,36.89,5.569,6.624,1.0,True,SAFE,car AT SAFE DISTANCE,
622,20.742,transverse,best.pt,0.3182,1.83,0.0,,0.995,True,CRITICAL,BRAKE NOW - transverse TOO CLOSE,/Users/witchjenjen/Documents/GitHub/AIproject/output/incidents/road_video_2.mp4_f622_CRITICAL_transverse.jpg
624,20.809,car,yolo11n,0.7945,23.34,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
624,20.809,car,yolo11n,0.6738,14.65,3.174,4.616,0.143,False,SAFE,car OUTSIDE VEHICLE LANE,
624,20.809,bus,yolo11n,0.6421,7.37,1.274,5.783,0.319,True,CAUTION,CAUTION - bus IN VEHICLE LANE,
624,20.809,car,yolo11n,0.606,16.61,1.778,9.343,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
624,20.809,car,yolo11n,0.4722,35.89,7.625,4.707,1.0,True,CAUTION,CAUTION - car IN VEHICLE LANE,
624,20.809,transverse,best.pt,0.3159,1.77,0.0,,1.0,True,CRITICAL,BRAKE NOW - transverse TOO CLOSE,/Users/witchjenjen/Documents/GitHub/AIproject/output/incidents/road_video_2.mp4_f624_CRITICAL_transverse.jpg
626,20.875,car,yolo11n,0.8233,23.82,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
626,20.875,bus,yolo11n,0.813,7.23,1.549,4.666,0.315,True,CAUTION,CAUTION - bus IN VEHICLE LANE,
626,20.875,car,yolo11n,0.6925,16.45,2.356,6.982,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
626,20.875,car,yolo11n,0.6006,34.94,9.617,3.633,1.0,True,CAUTION,CAUTION - car IN VEHICLE LANE,
626,20.875,car,yolo11n,0.4325,14.53,3.129,4.643,0.165,False,SAFE,car OUTSIDE VEHICLE LANE,
628,20.942,car,yolo11n,0.7903,24.3,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
628,20.942,bus,yolo11n,0.7329,7.06,1.799,3.924,0.315,True,CAUTION,CAUTION - bus IN VEHICLE LANE,
628,20.942,car,yolo11n,0.6509,16.42,2.378,6.906,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
628,20.942,car,yolo11n,0.5591,34.02,9.81,3.468,1.0,True,CAUTION,CAUTION - car IN VEHICLE LANE,
628,20.942,transverse,best.pt,0.3736,1.42,0.0,,0.951,True,CRITICAL,BRAKE NOW - transverse TOO CLOSE,/Users/witchjenjen/Documents/GitHub/AIproject/output/incidents/road_video_2.mp4_f628_CRITICAL_transverse.jpg
628,20.942,car,yolo11n,0.3244,29.61,2.661,11.126,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
630,21.009,car,yolo11n,0.7655,24.45,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
630,21.009,bus,yolo11n,0.7495,6.84,2.099,3.259,0.318,True,WARNING,SLOW DOWN AND INCREASE FOLLOWING DISTANCE,/Users/witchjenjen/Documents/GitHub/AIproject/output/incidents/road_video_2.mp4_f630_WARNING_bus.jpg
630,21.009,car,yolo11n,0.6864,16.4,1.885,8.701,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
630,21.009,car,yolo11n,0.6703,14.46,2.971,4.866,0.206,True,CAUTION,CAUTION - car IN VEHICLE LANE,
630,21.009,car,yolo11n,0.47,33.42,9.939,3.363,1.0,True,CAUTION,CAUTION - car IN VEHICLE LANE,
630,21.009,car,yolo11n,0.33,28.83,3.092,9.325,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
632,21.076,bus,yolo11n,0.8956,6.62,2.299,2.879,0.321,True,WARNING,SLOW DOWN AND INCREASE FOLLOWING DISTANCE,
632,21.076,car,yolo11n,0.7747,24.71,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
632,21.076,car,yolo11n,0.6931,14.25,3.012,4.73,0.246,True,CAUTION,CAUTION - car IN VEHICLE LANE,
632,21.076,car,yolo11n,0.6671,16.38,1.564,10.476,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
632,21.076,car,yolo11n,0.5329,33.33,10.217,3.262,1.0,True,CAUTION,CAUTION - car IN VEHICLE LANE,
632,21.076,car,yolo11n,0.4545,28.12,3.435,8.187,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
634,21.142,bus,yolo11n,0.9022,6.41,2.42,2.648,0.318,True,WARNING,SLOW DOWN AND INCREASE FOLLOWING DISTANCE,
634,21.142,car,yolo11n,0.7648,25.06,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
634,21.142,car,yolo11n,0.6725,14.0,3.203,4.371,0.287,True,CAUTION,CAUTION - car IN VEHICLE LANE,
634,21.142,car,yolo11n,0.6702,16.38,1.328,12.334,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
634,21.142,car,yolo11n,0.505,33.27,8.782,3.788,1.0,True,CAUTION,CAUTION - car IN VEHICLE LANE,
634,21.142,car,yolo11n,0.3263,27.28,4.007,6.807,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
636,21.209,bus,yolo11n,0.8595,6.23,2.677,2.327,0.32,True,WARNING,SLOW DOWN AND INCREASE FOLLOWING DISTANCE,
636,21.209,car,yolo11n,0.7669,25.67,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
636,21.209,car,yolo11n,0.6465,16.37,1.028,15.922,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
636,21.209,car,yolo11n,0.5838,13.74,3.203,4.289,0.327,True,CAUTION,CAUTION - car IN VEHICLE LANE,
636,21.209,car,yolo11n,0.4724,33.23,7.84,4.239,1.0,True,CAUTION,CAUTION - car IN VEHICLE LANE,
636,21.209,car,yolo11n,0.4426,26.92,4.048,6.65,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
638,21.276,bus,yolo11n,0.8586,6.03,2.87,2.101,0.316,True,WARNING,SLOW DOWN AND INCREASE FOLLOWING DISTANCE,
638,21.276,car,yolo11n,0.7304,26.49,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
638,21.276,car,yolo11n,0.5832,16.37,0.514,31.844,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
638,21.276,car,yolo11n,0.5519,26.5,7.677,3.452,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
638,21.276,car,yolo11n,0.4484,33.21,5.74,5.785,1.0,True,SAFE,car AT SAFE DISTANCE,
640,21.342,bus,yolo11n,0.9012,5.83,2.999,1.944,0.315,True,WARNING,SLOW DOWN AND INCREASE FOLLOWING DISTANCE,
640,21.342,car,yolo11n,0.7506,27.02,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
640,21.342,car,yolo11n,0.6722,29.3,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
640,21.342,car,yolo11n,0.6029,16.15,0.643,25.133,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
640,21.342,car,yolo11n,0.5069,33.19,3.748,8.854,1.0,True,SAFE,car AT SAFE DISTANCE,
640,21.342,car,yolo11n,0.502,40.65,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
640,21.342,car,yolo11n,0.464,24.71,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
640,21.342,car,yolo11n,0.4046,25.87,7.407,3.493,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
640,21.342,car,yolo11n,0.3711,13.43,3.228,4.16,0.352,True,CAUTION,CAUTION - car IN VEHICLE LANE,
642,21.409,bus,yolo11n,0.9234,5.64,3.042,1.854,0.315,True,WARNING,SLOW DOWN AND INCREASE FOLLOWING DISTANCE,
642,21.409,car,yolo11n,0.7303,27.36,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
642,21.409,car,yolo11n,0.7225,28.63,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
642,21.409,car,yolo11n,0.6109,15.94,1.028,15.504,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
642,21.409,car,yolo11n,0.5412,32.6,3.042,10.718,1.0,True,SAFE,car AT SAFE DISTANCE,
642,21.409,car,yolo11n,0.5371,40.65,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
642,21.409,car,yolo11n,0.4563,13.05,2.666,4.896,0.384,True,CAUTION,CAUTION - car IN VEHICLE LANE,
642,21.409,car,yolo11n,0.4462,24.54,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
642,21.409,car,yolo11n,0.3419,25.14,9.575,2.626,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
644,21.476,bus,yolo11n,0.9207,5.44,2.999,1.814,0.318,True,WARNING,SLOW DOWN AND INCREASE FOLLOWING DISTANCE,
644,21.476,car,yolo11n,0.7791,12.85,2.799,4.591,0.38,True,CAUTION,CAUTION - car IN VEHICLE LANE,
644,21.476,car,yolo11n,0.7505,27.8,11.245,2.472,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
644,21.476,car,yolo11n,0.6971,15.74,1.414,11.134,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
644,21.476,car,yolo11n,0.595,27.81,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
644,21.476,car,yolo11n,0.4632,24.43,2.099,11.638,1.0,True,SAFE,car AT SAFE DISTANCE,
644,21.476,car,yolo11n,0.4372,31.94,3.17,10.075,1.0,True,SAFE,car AT SAFE DISTANCE,
646,21.542,bus,yolo11n,0.9259,5.25,2.934,1.789,0.321,True,WARNING,SLOW DOWN AND INCREASE FOLLOWING DISTANCE,
646,21.542,car,yolo11n,0.7704,12.6,3.486,3.614,0.379,True,CAUTION,CAUTION - car IN VEHICLE LANE,
646,21.542,car,yolo11n,0.7044,15.48,1.928,8.03,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
646,21.542,car,yolo11n,0.6899,28.1,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
646,21.542,car,yolo11n,0.679,26.55,13.744,1.932,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
646,21.542,car,yolo11n,0.5229,24.7,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
646,21.542,car,yolo11n,0.3243,30.79,5.441,5.659,1.0,True,SAFE,car AT SAFE DISTANCE,
648,21.609,bus,yolo11n,0.914,4.74,0.0,,0.332,True,WARNING,SLOW DOWN AND INCREASE FOLLOWING DISTANCE,/Users/witchjenjen/Documents/GitHub/AIproject/output/incidents/road_video_2.mp4_f648_WARNING_bus.jpg
648,21.609,car,yolo11n,0.7165,15.44,2.013,7.668,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
648,21.609,car,yolo11n,0.6945,12.31,3.636,3.386,0.368,True,CAUTION,CAUTION - car IN VEHICLE LANE,
648,21.609,car,yolo11n,0.5882,28.52,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
648,21.609,car,yolo11n,0.5748,24.54,0.637,38.51,1.0,True,SAFE,car AT SAFE DISTANCE,
648,21.609,car,yolo11n,0.5369,26.64,9.971,2.672,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
648,21.609,car,yolo11n,0.5074,38.18,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
650,21.676,bus,yolo11n,0.9017,4.68,0.0,,0.337,True,WARNING,SLOW DOWN AND INCREASE FOLLOWING DISTANCE,
650,21.676,car,yolo11n,0.727,24.11,1.799,13.4,1.0,True,SAFE,car AT SAFE DISTANCE,
650,21.676,car,yolo11n,0.6549,15.42,2.035,7.578,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
650,21.676,car,yolo11n,0.6291,28.07,3.688,7.61,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
650,21.676,car,yolo11n,0.6058,29.04,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
650,21.676,car,yolo11n,0.6026,36.73,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
650,21.676,car,yolo11n,0.3438,11.97,3.805,3.146,0.358,True,CAUTION,CAUTION - car IN VEHICLE LANE,
652,21.742,bus,yolo11n,0.9149,4.6,1.05,4.383,0.345,True,WARNING,SLOW DOWN AND INCREASE FOLLOWING DISTANCE,
652,21.742,car,yolo11n,0.6604,29.27,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
652,21.742,car,yolo11n,0.6501,23.69,2.549,9.294,1.0,True,SAFE,car AT SAFE DISTANCE,
652,21.742,car,yolo11n,0.5911,15.33,2.228,6.882,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
652,21.742,car,yolo11n,0.5866,29.63,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
652,21.742,car,yolo11n,0.4219,11.69,3.842,3.043,0.359,True,CAUTION,CAUTION - car IN VEHICLE LANE,
652,21.742,truck,yolo11n,0.3971,14.96,0.0,,0.337,True,SAFE,truck AT SAFE DISTANCE,
654,21.809,bus,yolo11n,0.9372,4.53,1.05,4.316,0.356,True,WARNING,SLOW DOWN AND INCREASE FOLLOWING DISTANCE,
654,21.809,car,yolo11n,0.6431,29.76,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
654,21.809,car,yolo11n,0.5979,15.15,2.142,7.073,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
654,21.809,car,yolo11n,0.5887,23.42,2.763,8.476,1.0,True,SAFE,car AT SAFE DISTANCE,
654,21.809,truck,yolo11n,0.4216,14.87,0.0,,0.326,True,SAFE,truck AT SAFE DISTANCE,
654,21.809,car,yolo11n,0.3995,11.37,4.412,2.577,0.332,True,WARNING,SLOW DOWN AND INCREASE FOLLOWING DISTANCE,/Users/witchjenjen/Documents/GitHub/AIproject/output/incidents/road_video_2.mp4_f654_WARNING_car.jpg
656,21.876,bus,yolo11n,0.9298,4.46,1.05,4.249,0.371,True,WARNING,SLOW DOWN AND INCREASE FOLLOWING DISTANCE,
656,21.876,car,yolo11n,0.6533,23.1,3.084,7.489,1.0,True,SAFE,car AT SAFE DISTANCE,
656,21.876,car,yolo11n,0.5556,29.6,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
656,21.876,car,yolo11n,0.4947,15.04,1.928,7.802,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
658,21.943,bus,yolo11n,0.9464,4.4,1.02,4.316,0.381,True,WARNING,SLOW DOWN AND INCREASE FOLLOWING DISTANCE,
658,21.943,car,yolo11n,0.614,22.36,4.434,5.043,1.0,True,SAFE,car AT SAFE DISTANCE,
658,21.943,car,yolo11n,0.5902,29.49,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
658,21.943,car,yolo11n,0.4901,14.9,1.799,8.281,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
660,22.009,bus,yolo11n,0.9386,4.35,0.975,4.463,0.396,True,WARNING,SLOW DOWN AND INCREASE FOLLOWING DISTANCE,
660,22.009,car,yolo11n,0.7583,22.01,5.762,3.82,1.0,True,CAUTION,CAUTION - car IN VEHICLE LANE,
660,22.009,car,yolo11n,0.5174,14.94,1.157,12.917,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
660,22.009,car,yolo11n,0.4083,29.67,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
660,22.009,truck,yolo11n,0.3151,13.46,0.0,,0.29,True,CAUTION,CAUTION - truck IN VEHICLE LANE,
662,22.076,bus,yolo11n,0.9349,4.14,0.0,,0.43,True,CRITICAL,BRAKE NOW - bus TOO CLOSE,/Users/witchjenjen/Documents/GitHub/AIproject/output/incidents/road_video_2.mp4_f662_CRITICAL_bus.jpg
662,22.076,car,yolo11n,0.7775,21.42,6.683,3.205,1.0,True,CAUTION,CAUTION - car IN VEHICLE LANE,
662,22.076,car,yolo11n,0.6049,30.31,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
662,22.076,car,yolo11n,0.4939,14.96,1.028,14.551,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
664,22.143,bus,yolo11n,0.9572,4.12,0.0,,0.44,True,CRITICAL,BRAKE NOW - bus TOO CLOSE,
664,22.143,car,yolo11n,0.8352,20.81,7.068,2.944,1.0,True,WARNING,SLOW DOWN AND INCREASE FOLLOWING DISTANCE,/Users/witchjenjen/Documents/GitHub/AIproject/output/incidents/road_video_2.mp4_f664_WARNING_car.jpg
664,22.143,truck,yolo11n,0.3375,13.25,0.0,,0.253,True,CAUTION,CAUTION - truck IN VEHICLE LANE,
664,22.143,car,yolo11n,0.3156,14.91,1.092,13.649,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
666,22.209,bus,yolo11n,0.9475,4.1,0.3,13.672,0.448,True,CRITICAL,BRAKE NOW - bus TOO CLOSE,
666,22.209,car,yolo11n,0.8651,20.42,7.004,2.915,1.0,True,WARNING,SLOW DOWN AND INCREASE FOLLOWING DISTANCE,
666,22.209,bus,yolo11n,0.5936,12.07,0.0,,0.228,True,CAUTION,CAUTION - bus IN VEHICLE LANE,
666,22.209,car,yolo11n,0.3461,14.94,0.835,17.884,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
668,22.276,bus,yolo11n,0.9506,4.06,0.4,10.154,0.464,True,CRITICAL,BRAKE NOW - bus TOO CLOSE,
668,22.276,car,yolo11n,0.8292,19.86,7.625,2.604,1.0,True,WARNING,SLOW DOWN AND INCREASE FOLLOWING DISTANCE,
668,22.276,truck,yolo11n,0.4565,12.75,2.661,4.791,0.229,True,CAUTION,CAUTION - truck IN VEHICLE LANE,
670,22.343,bus,yolo11n,0.9428,4.02,0.45,8.937,0.482,True,CRITICAL,BRAKE NOW - bus TOO CLOSE,
670,22.343,car,yolo11n,0.7795,19.21,8.332,2.306,1.0,True,WARNING,SLOW DOWN AND INCREASE FOLLOWING DISTANCE,
670,22.343,car,yolo11n,0.5071,46.67,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
670,22.343,bus,yolo11n,0.3801,11.77,0.0,,0.249,True,CAUTION,CAUTION - bus IN VEHICLE LANE,
672,22.409,bus,yolo11n,0.9376,3.98,0.48,8.295,0.493,True,CRITICAL,BRAKE NOW - bus TOO CLOSE,
672,22.409,car,yolo11n,0.6643,18.78,7.668,2.449,1.0,True,WARNING,SLOW DOWN AND INCREASE FOLLOWING DISTANCE,
672,22.409,stop sign,yolo11n,0.6396,12.8,0.0,,0.0,False,SAFE,stop sign OUTSIDE VEHICLE LANE,
672,22.409,truck,yolo11n,0.4486,12.07,3.474,3.475,0.28,True,CAUTION,CAUTION - truck IN VEHICLE LANE,
674,22.476,bus,yolo11n,0.9346,3.96,0.45,8.804,0.505,True,CRITICAL,BRAKE NOW - bus TOO CLOSE,
674,22.476,car,yolo11n,0.6464,18.7,7.09,2.638,1.0,True,WARNING,SLOW DOWN AND INCREASE FOLLOWING DISTANCE,
674,22.476,truck,yolo11n,0.5717,11.45,4.305,2.659,0.291,True,WARNING,SLOW DOWN AND INCREASE FOLLOWING DISTANCE,/Users/witchjenjen/Documents/GitHub/AIproject/output/incidents/road_video_2.mp4_f674_WARNING_truck.jpg
